Timestamp,Station,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
07-04-2023,kurla Mumbai MPCB,25.95909722,226.5770833,13.27715278,24.92621528,38.20315972,11.37059028,25.50965278,0.766215278,62.47315972
08-04-2023,kurla Mumbai MPCB,29.96881944,252.7674306,20.49440972,34.57274306,55.06354167,11.68381944,25.47524306,1.151840278,57.67989583
09-04-2023,kurla Mumbai MPCB,26.72965278,225.5023611,12.06277778,31.88055556,43.94354167,12.35416667,25.47868056,1.100486111,49.26409722
10-04-2023,kurla Mumbai MPCB,27.35912281,203.283114,5.69745614,25.06429825,30.76359649,12.65767544,25.5129386,0.601973684,60.40425926
11-04-2023,kurla Mumbai MPCB,22.94795139,177.6321528,7.077395833,24.83416667,31.90947917,12.45333333,25.48611111,0.478715278,53.33027778
12-04-2023,kurla Mumbai MPCB,21.26149306,202.2780903,4.951909722,24.50472222,29.45798611,12.11472222,25.49145833,0.486354167,59.7521875
13-04-2023,kurla Mumbai MPCB,29.80114583,228.5162847,10.28645833,30.12854167,40.41920139,12.1509375,25.49232639,0.717986111,51.73909722
14-04-2023,kurla Mumbai MPCB,24.67847826,196.7461806,7.456458333,25.38309028,32.83690972,12.17486111,25.48114583,0.470381944,48.57385417
15-04-2023,kurla Mumbai MPCB,22.98333333,195.5194792,12.93326389,24.68538194,37.60253472,12.37548611,25.51402778,0.560208333,43.08506944
16-04-2023,kurla Mumbai MPCB,16.01625,161.3788542,11.88170139,19.04423611,30.92253472,12.62493056,25.47208333,0.478333333,43.22427083
17-04-2023,kurla Mumbai MPCB,18.41666667,162.4192014,7.195868056,19.70711806,26.90517361,12.77388889,25.49815972,0.405763889,41.43517361
18-04-2023,kurla Mumbai MPCB,23.62135417,161.6119792,6.0778125,23.53163194,29.60892361,12.0159375,25.50347222,0.5234375,53.74784722
19-04-2023,kurla Mumbai MPCB,27.75864583,197.4824306,5.877361111,25.67600694,31.55107639,11.8215625,25.49746528,0.601284722,61.38809028
20-04-2023,kurla Mumbai MPCB,21.386875,183.0840625,7.4271875,21.1146875,28.54385417,11.6290625,25.50302083,0.382708333,48.70322917
21-04-2023,kurla Mumbai MPCB,13.98,145.8253819,7.808194444,18.70677083,26.51472222,11.79798611,25.48270833,0.294965278,42.39347222
22-04-2023,kurla Mumbai MPCB,15.86513889,161.3503472,9.420520833,16.93256944,26.35430556,11.53611111,25.5275,0.26125,40.22940972
23-04-2023,kurla Mumbai MPCB,14.17052083,156.7814583,8.099236111,16.94743056,25.04701389,11.48493056,25.52402778,0.256284722,41.16319444
24-04-2023,kurla Mumbai MPCB,14.47354167,129.9475694,7.550868056,17.05513889,24.60583333,11.46020833,25.51222222,0.391423611,40.9896875
25-04-2023,kurla Mumbai MPCB,24.18267361,184.6120833,8.696284722,19.15336806,27.85142361,11.67315972,25.53222222,0.370763889,41.76642361
26-04-2023,kurla Mumbai MPCB,26.48634058,166.4535507,8.712137681,16.91818841,25.63326087,10.86108696,25.5059058,0.317463768,40.19836957
27-04-2023,kurla Mumbai MPCB,43.56729167,148.3640909,8.098993056,13.97711806,22.07635417,8.765347222,25.49885417,0.278368056,39.23989583
28-04-2023,kurla Mumbai MPCB,427.019375,133.395,10.12302083,13.10298611,23.22513889,8.992569444,25.5040942,0.28923913,38.90847826
29-04-2023,kurla Mumbai MPCB,31.50333333,208.579375,11.10420139,13.6025,24.70652778,9.542013889,25.49427083,0.320659722,38.45760417
30-04-2023,kurla Mumbai MPCB,31.77840278,173.5650694,9.867256944,13.58708333,23.45381944,10.04479167,25.49923611,0.277326389,38.71052083
01-05-2023,kurla Mumbai MPCB,11.96041667,83.69375,5.331597222,13.26583333,18.59798611,9.8478125,25.4846875,0.221631944,39.71861111
02-05-2023,kurla Mumbai MPCB,39.84243056,155.224058,8.980694444,14.76024306,23.7396875,10.29697917,25.50649306,0.241354167,37.71451389
03-05-2023,kurla Mumbai MPCB,56.35114583,165.2697826,8.137534722,14.59850694,22.73690972,10.6553125,25.49861111,0.206319444,38.34090278
04-05-2023,kurla Mumbai MPCB,35.43270833,137.163125,8.103458333,14.36966667,22.47158333,10.55916667,25.505625,0.29725,38.85366667
05-05-2023,kurla Mumbai MPCB,44.59594697,168.0915909,9.736597222,14.20326389,23.93864583,10.70190972,25.49927083,0.264236111,38.13618056
06-05-2023,kurla Mumbai MPCB,21.15263889,175.6985417,9.862638889,13.66010417,23.52149306,10.51677083,25.49371528,0.2496875,38.34809028
07-05-2023,kurla Mumbai MPCB,38.49674603,181.6606522,9.143958333,12.6875,21.83125,10.05947917,25.48666667,0.230625,38.16916667
08-05-2023,kurla Mumbai MPCB,21.73337121,154.6734783,9.572826087,12.51648551,22.08804348,10.40637681,25.50286232,0.239963768,38.11692029
09-05-2023,kurla Mumbai MPCB,57.87443182,208.9801087,10.28020833,13.6778125,23.95857639,10.68788194,25.48878472,0.256319444,37.84836806
10-05-2023,kurla Mumbai MPCB,46.26912698,206.6356061,10.42309028,14.55541667,24.97940972,11.5046875,25.51170139,0.321354167,38.62177083
11-05-2023,kurla Mumbai MPCB,148.8838158,261.042451,9.357881944,14.46388889,23.82145833,11.26197917,25.52565972,0.479340278,38.96402778
12-05-2023,kurla Mumbai MPCB,48.69058824,226.747549,9.402118056,13.8725,23.2753125,11.01534722,25.4915625,0.46125,38.92527778
13-05-2023,kurla Mumbai MPCB,89.13265152,172.4622222,11.0645098,14.09348039,25.15681373,21.06421569,25.51539216,0.287352941,40.0702451
14-05-2023,kurla Mumbai MPCB,28.42187701,155.072687,9.778246796,15.13145865,24.90850117,11.58937251,25.49202082,0.36110362,41.45719652
15-05-2023,kurla Mumbai MPCB,39.49173077,219.2326923,13.5627381,10.16053571,23.72142857,16.20404762,25.49755952,0.368988095,40.37714286
16-05-2023,kurla Mumbai MPCB,69.04868056,154.2620139,19.09662037,8.968009259,27.99236111,11.90115741,24.91055556,0.352824074,39.71703704
17-05-2023,kurla Mumbai MPCB,23.66839744,187.2144231,9.067692308,10.32865385,19.39480769,11.44198718,25.48961538,0.297179487,40.15166667
18-05-2023,kurla Mumbai MPCB,51.65508772,173.1282937,8.972777778,10.47871528,19.45100694,12.08670139,25.49694444,0.282395833,39.28409722
19-05-2023,kurla Mumbai MPCB,13.35619792,156.2434583,5.298368056,10.736875,16.03572917,11.57625,25.49763889,0.291006944,40.44569444
20-05-2023,kurla Mumbai MPCB,22.05962963,183.6854861,11.31368056,10.53263889,21.8453125,12.29145833,25.48899306,0.274895833,40.22267361
21-05-2023,kurla Mumbai MPCB,12.1725,170.7280208,10.84368056,10.33854167,21.18381944,12.18486111,25.49340278,0.256875,39.17069444
22-05-2023,kurla Mumbai MPCB,9.992604167,143.1243056,11.30253472,10.13246528,21.43475694,13.52034722,25.49409722,0.288194444,40.58100694
23-05-2023,kurla Mumbai MPCB,9.876323529,186.0726852,8.384801587,10.57019841,18.95452381,11.5302381,25.49630952,0.299444444,40.24515873
24-05-2023,kurla Mumbai MPCB,10.55086957,195.1198106,13.34550725,10.16557971,23.51268116,11.27405797,25.50132576,0.278371212,40.46992424
25-05-2023,kurla Mumbai MPCB,11.320875,185.5571491,14.98980159,9.985515873,24.97702381,11.07353175,25.5145614,0.296885965,39.84982456
26-05-2023,kurla Mumbai MPCB,87.71556818,195.7367593,15.9028125,9.880381944,25.78354167,13.71576389,25.47583333,0.33452381,40.82779762
27-05-2023,kurla Mumbai MPCB,10.11702381,150.9493452,15.39404762,10.8689881,26.26119048,10.46345238,25.50928571,0.29672619,39.38392857
28-05-2023,kurla Mumbai MPCB,8.281944444,160.5107639,11.66121528,10.82944444,22.49069444,10.52159722,25.47572917,0.249236111,38.13444444
29-05-2023,kurla Mumbai MPCB,5.627348485,139.4264236,9.106493056,13.71868056,22.82746528,13.72972222,25.47673611,0.291423611,40.28881944
30-05-2023,kurla Mumbai MPCB,9.247222222,170.0026736,7.203715278,11.93590278,19.13857639,12.10871528,25.50368056,0.357291667,40.0675
31-05-2023,kurla Mumbai MPCB,8.860375,150.6138492,8.07734127,12.16289683,20.2384127,10.99511905,25.5102381,0.333650794,39.58777778
01-06-2023,kurla Mumbai MPCB,8.674126984,128.5578125,10.71767361,12.65375,23.37190972,11.50704861,25.50461806,0.316388889,40.30819444
02-06-2023,kurla Mumbai MPCB,10.48347222,182.73875,11.02829861,11.84815972,22.87916667,10.47263889,25.49920139,0.267673611,38.96430556
03-06-2023,kurla Mumbai MPCB,9.898293651,170.2201042,14.67517361,11.35347222,26.02930556,11.44208333,25.50006944,0.286736111,40.37135417
04-06-2023,kurla Mumbai MPCB,7.84452381,155.3507292,12.04326389,10.28496528,22.33034722,9.843854167,25.47895833,0.258194444,39.55777778
05-06-2023,kurla Mumbai MPCB,21.92916667,141.843631,13.68357639,10.31111111,23.99482639,9.322604167,25.51611111,0.306041667,41.03329861
06-06-2023,kurla Mumbai MPCB,14.43,165.2465278,10.74072917,10.48177083,21.22260417,9.787986111,25.49458333,0.315173611,39.44954861
07-06-2023,kurla Mumbai MPCB,12.12759259,216.4262302,15.25143939,10.52049242,25.77359848,10.36545455,25.50795455,0.349090909,40.43242424
08-06-2023,kurla Mumbai MPCB,47.56825,111.7470588,11.17899306,13.30243056,24.48041667,10.65659722,25.49319444,0.351840278,40.58329861
09-06-2023,kurla Mumbai MPCB,31.985625,103.429697,6.887048611,14.25118056,21.13916667,13.88100694,25.4984375,0.225486111,36.1534375
10-06-2023,kurla Mumbai MPCB,7.514375,99.13768116,5.023298611,12.51434028,17.53805556,14.49298611,25.49642361,0.182013889,36.35611111
11-06-2023,kurla Mumbai MPCB,11.22309028,111.7507986,5.369340278,13.651875,19.01989583,14.3896875,25.48402778,0.253125,37.06086806
12-06-2023,kurla Mumbai MPCB,11.13163194,86.74114583,5.710798611,13.21826389,18.92864583,15.120625,25.48652778,0.220555556,36.81756944
13-06-2023,kurla Mumbai MPCB,14.44848485,68.42814394,5.66969697,11.88507576,17.55102273,14.68996212,25.47113636,0.177424242,36.50007576
14-06-2023,kurla Mumbai MPCB,11.52472222,80.27361111,6.956145833,11.59559028,18.55173611,16.5753125,25.48506944,0.204826389,36.4384375
15-06-2023,kurla Mumbai MPCB,4.609791667,59.38298611,5.412083333,11.18357639,16.59364583,12.88802083,25.51267361,0.1621875,36.58253472
16-06-2023,kurla Mumbai MPCB,4.239166667,87.10663194,7.92125,11.62673611,19.548125,11.52930556,25.48958333,0.263090278,36.89736111
17-06-2023,kurla Mumbai MPCB,20.7440625,116.2924653,12.46131944,12.00232639,24.46225694,10.02847222,25.48892361,0.385208333,36.91576389
18-06-2023,kurla Mumbai MPCB,11.33138889,148.8391319,13.98163194,11.33298611,25.31388889,8.904965278,25.47819444,0.379270833,36.33295139
19-06-2023,kurla Mumbai MPCB,14.48868056,145.9670139,10.19204861,13.62465278,23.81684028,10.57350694,25.51239583,0.284236111,36.8415625
20-06-2023,kurla Mumbai MPCB,13.04482639,182.8718403,11.73618056,13.54121528,25.27673611,10.4096875,25.52184028,0.281770833,36.93756944
21-06-2023,kurla Mumbai MPCB,18.54013889,183.7810069,11.03038194,13.13315972,24.16534722,9.312291667,25.50440972,0.278541667,37.17326389
22-06-2023,kurla Mumbai MPCB,13.73118056,170.4693403,11.39427083,12.47489583,23.8665625,8.975625,25.501875,0.303784722,37.29225694
23-06-2023,kurla Mumbai MPCB,11.90142361,151.7640972,10.93541667,12.62677083,23.55958333,8.7903125,25.50732639,0.329027778,37.46201389
24-06-2023,kurla Mumbai MPCB,9.059015152,73.6984375,9.051979167,12.33371528,21.38736111,8.518854167,25.4884375,0.444652778,37.55142361
25-06-2023,kurla Mumbai MPCB,3.371050725,25.7965625,7.376597222,12.86114583,20.23909722,8.988784722,25.50225694,0.530381944,37.61597222
26-06-2023,kurla Mumbai MPCB,7.707717391,68.66615942,9.338369565,11.59057971,20.92318841,11.2798913,25.50608696,0.42557971,37.05623188
27-06-2023,kurla Mumbai MPCB,9.798368056,74.30069444,12.381875,12.69274306,25.06427083,10.89777778,25.47083333,0.585451389,37.00451389
28-06-2023,kurla Mumbai MPCB,11.50269841,65.58617424,12.57897727,13.12935606,25.70856061,10.26265152,25.51295455,0.566136364,37.57166667
29-06-2023,kurla Mumbai MPCB,46.57662037,53.53541667,12.14774306,10.84489583,22.99465278,12.87375,25.51118056,0.477222222,39.67489583
30-06-2023,kurla Mumbai MPCB,9.115173611,58.71527778,9.868229167,11.29840278,21.166875,13.56072917,25.50777778,0.386319444,39.18586806
01-07-2023,kurla Mumbai MPCB,7.505590278,70.01923611,13.84760417,10.133125,23.98170139,11.29635417,25.50989583,0.456284722,39.53416667
02-07-2023,kurla Mumbai MPCB,4.405113636,57.08711806,16.6740625,9.758402778,26.43149306,10.43798611,25.51104167,0.497534722,39.32152778
03-07-2023,kurla Mumbai MPCB,4.853224638,53.47979167,13.76649306,9.469131944,23.23486111,9.186979167,25.49697917,0.509618056,39.58673611
04-07-2023,kurla Mumbai MPCB,5.812559524,40.31477273,9.4225,10.84572917,20.26694444,8.156006944,25.5015625,0.480763889,38.19993056
05-07-2023,kurla Mumbai MPCB,5.485648148,48.15837121,11.51802083,11.3665625,22.88427083,10.4278125,25.49493056,0.555520833,38.47145833
06-07-2023,kurla Mumbai MPCB,5.701190476,50.50048611,10.45263889,11.9521875,22.40427083,12.72777778,25.49159722,0.420347222,38.87961806
07-07-2023,kurla Mumbai MPCB,9.058333333,56.08072917,9.869861111,11.12211806,20.99260417,10.86850694,25.49065972,0.37375,39.05451389
08-07-2023,kurla Mumbai MPCB,16.76135417,91.65861111,12.10326389,11.20201389,23.30489583,12.04208333,25.50361111,0.383923611,39.75725694
09-07-2023,kurla Mumbai MPCB,26.08298611,93.59635417,12.83756944,10.57743056,23.41385417,10.35840278,25.50361111,0.3678125,39.65795139
10-07-2023,kurla Mumbai MPCB,21.46958333,83.18371528,11.27225694,10.29600694,21.56857639,9.946701389,25.50416667,0.320173611,39.03614583
11-07-2023,kurla Mumbai MPCB,20.24642361,105.4346181,14.47010417,10.27409722,24.74336806,9.048784722,25.51375,0.439895833,38.71861111
12-07-2023,kurla Mumbai MPCB,30.27678571,121.7798016,15.83107143,9.908968254,25.74055556,8.979960317,25.5022619,0.504761905,39.24428571
13-07-2023,kurla Mumbai MPCB,34.76197917,114.3973958,17.44673611,9.740381944,27.18760417,9.182222222,25.48902778,0.533472222,39.01840278
14-07-2023,kurla Mumbai MPCB,20.25815217,69.26090909,14.95430556,10.19611111,25.14899306,8.15875,25.47717391,0.510869565,39.62971014
15-07-2023,kurla Mumbai MPCB,18.07177083,98.23065972,15.28986111,9.794756944,25.08489583,8.945277778,25.493125,0.496215278,38.69972222
16-07-2023,kurla Mumbai MPCB,14.36158333,89.03508333,18.31891667,10.20875,28.52604167,8.572666667,25.50258333,0.400916667,39.594625
17-07-2023,kurla Mumbai MPCB,11.726,64.18655556,16.03566667,11.07105556,27.10466667,7.285777778,25.50238889,0.422888889,39.9785
18-07-2023,kurla Mumbai MPCB,8.8809375,53.43027778,12.83552083,14.35034722,27.18440972,9.3159375,25.48569444,0.323854167,39.26614583
19-07-2023,kurla Mumbai MPCB,8.9015625,47.37586806,10.16395833,12.79069444,22.95336806,8.623611111,25.47861111,0.303368056,39.11177083
20-07-2023,kurla Mumbai MPCB,10.91552083,58.11579861,11.40829861,11.38072917,22.7875,7.9984375,25.49131944,0.381597222,38.41201389
21-07-2023,kurla Mumbai MPCB,10.02541667,42.02833333,14.5271875,11.33131944,25.85701389,7.5209375,25.49899306,0.434548611,40.01697917
22-07-2023,kurla Mumbai MPCB,9.489270833,39.76677083,13.00590278,12.46309028,25.46927083,7.620069444,25.49354167,0.394479167,38.78336806
23-07-2023,kurla Mumbai MPCB,10.9296875,47.71486111,15.22854167,10.8090625,26.03802083,7.492708333,25.51246528,0.446319444,38.91097222
24-07-2023,kurla Mumbai MPCB,11.09135417,46.98875,14.54034722,11.76833333,26.30819444,7.147361111,25.50600694,0.422916667,38.72555556
25-07-2023,kurla Mumbai MPCB,13.15604167,56.7578125,15.66833333,11.5484375,27.21725694,7.650416667,25.50010417,0.461493056,39.53104167
26-07-2023,kurla Mumbai MPCB,10.006875,39.70114583,14.87114583,10.91333333,25.78402778,7.562465278,25.50239583,0.485416667,39.82274306
27-07-2023,kurla Mumbai MPCB,11.90479167,47.86725694,13.28559028,12.12833333,25.41527778,7.815798611,25.50222222,0.403402778,39.46538194
28-07-2023,kurla Mumbai MPCB,13.43427083,46.91069444,16.4309375,9.918888889,26.34958333,8.059201389,25.50902778,0.483715278,39.76336806
29-07-2023,kurla Mumbai MPCB,18.06447917,62.63961806,19.33590278,8.494652778,27.83236111,8.616805556,25.49524306,0.4996875,39.68746528
30-07-2023,kurla Mumbai MPCB,21.454375,73.67871528,25.13625,7.6928125,32.8296875,8.4059375,25.50444444,0.498958333,39.8375
31-07-2023,kurla Mumbai MPCB,23.5803125,78.28600694,29.41666667,7.631909722,37.04631944,8.245277778,25.49586806,0.532465278,39.44572917
01-08-2023,kurla Mumbai MPCB,20.6665625,64.32699074,29.59829861,7.453541667,37.05125,8.806944444,25.48572917,0.39625,39.040625
02-08-2023,kurla Mumbai MPCB,28.41625,99.14030702,28.34604167,7.663680556,36.01065972,9.346875,25.49941176,0.439807692,39.21442308
03-08-2023,kurla Mumbai MPCB,27.31864583,98.21958333,29.42142361,7.663958333,37.08479167,8.757013889,25.50708333,0.447534722,39.1303125
04-08-2023,kurla Mumbai MPCB,25.89368056,93.98163194,33.35451389,7.167916667,40.52451389,8.504652778,25.48392361,0.491145833,39.02836806
05-08-2023,kurla Mumbai MPCB,27.03173611,99.07927083,31.58121528,7.621701389,39.20277778,8.690833333,25.49975694,0.437361111,39.00850694
06-08-2023,kurla Mumbai MPCB,27.1865625,111.5459375,29.18256944,7.7546875,36.93666667,8.421111111,25.48513889,0.397152778,38.99180556
07-08-2023,kurla Mumbai MPCB,23.16166667,106.6345139,31.45072917,7.457222222,38.90989583,9.513506944,25.495625,0.451770833,39.08329861
08-08-2023,kurla Mumbai MPCB,33.23927083,133.9041667,31.45659722,7.502152778,38.95857639,9.399479167,25.51,0.454131944,39.01472222
09-08-2023,kurla Mumbai MPCB,27.41229167,112.3588889,33.45024306,7.190833333,40.64284722,8.785381944,25.50833333,0.446319444,38.90916667
10-08-2023,kurla Mumbai MPCB,30.19554167,101.0417014,27.12975694,7.765798611,34.89444444,7.616319444,25.49767361,0.489895833,38.46524306
11-08-2023,kurla Mumbai MPCB,57.68636364,122.2420833,31.8809375,7.035416667,38.91663194,6.868958333,25.50875,0.432881944,38.03402778
12-08-2023,kurla Mumbai MPCB,29.0896875,105.1735417,22.47055556,7.984375,30.45458333,8.096631944,25.48569444,0.415520833,38.59371528
13-08-2023,kurla Mumbai MPCB,24.0003125,101.6463889,20.23947917,8.288229167,28.52715278,8.314756944,25.50954861,0.428402778,38.5778125
14-08-2023,kurla Mumbai MPCB,39.08802083,154.7559722,29.64052083,7.522013889,37.15947917,8.492222222,25.49482639,0.491979167,38.55704861
15-08-2023,kurla Mumbai MPCB,19.09260417,79.98354167,32.0159375,6.965451389,38.98104167,7.747708333,25.4996875,0.519097222,38.463125
16-08-2023,kurla Mumbai MPCB,19.34222222,88.015,31.86041667,7.487465278,39.34649306,7.639236111,25.49152778,0.504340278,38.99534722
17-08-2023,kurla Mumbai MPCB,25.36572917,100.7546528,27.79982639,8.286631944,36.08680556,7.604826389,25.50416667,0.461458333,38.23434028
18-08-2023,kurla Mumbai MPCB,26.1815625,103.0069792,22.14677083,9.069756944,31.21746528,7.925625,25.489375,0.45,38.27534722
19-08-2023,kurla Mumbai MPCB,24.26072917,101.1469444,23.54333333,8.990208333,32.53322917,7.31875,25.48774306,0.498229167,38.33222222
20-08-2023,kurla Mumbai MPCB,23.2365625,93.83885417,21.43097222,9.6096875,31.04201389,6.916076389,25.49680556,0.488333333,38.166875
21-08-2023,kurla Mumbai MPCB,25.49170139,103.5736111,30.26416667,7.968506944,38.23072917,7.265,25.50680556,0.5284375,38.53743056
22-08-2023,kurla Mumbai MPCB,17.76770833,73.90854167,38.71645833,7.032291667,45.74881944,7.142083333,25.49930556,0.60375,38.61177083
23-08-2023,kurla Mumbai MPCB,29.95048611,107.8622917,34.49506944,7.4340625,41.9271875,7.792986111,25.48628472,0.661493056,38.53402778
24-08-2023,kurla Mumbai MPCB,21.02739583,87.11586806,38.46760417,6.409270833,44.87767361,7.273611111,25.51840278,0.625034722,38.44770833
25-08-2023,kurla Mumbai MPCB,23.64,99.5803125,41.90211806,6.107604167,48.00847222,7.180416667,25.50479167,0.639722222,38.40555556
26-08-2023,kurla Mumbai MPCB,22.478125,78.48670139,39.15444444,6.503611111,45.65815972,7.331527778,25.475625,0.6425,38.45027778
27-08-2023,kurla Mumbai MPCB,18.01878472,67.76039683,41.79152778,6.081666667,47.87333333,7.453263889,25.52965686,0.626078431,38.57147059
28-08-2023,kurla Mumbai MPCB,16.78006944,65.52045455,39.67822917,6.536180556,46.21298611,7.189965278,25.486,0.556781999,38.67672508
29-08-2023,kurla Mumbai MPCB,27.44614583,104.703,37.22166667,7.197152778,44.42083333,7.322986111,25.47583333,0.5775,38.13055556
30-08-2023,kurla Mumbai MPCB,30.99260417,121.0522569,31.44958333,7.9965625,39.44614583,7.646354167,25.50381944,0.632465278,38.67430556
31-08-2023,kurla Mumbai MPCB,28.8134375,98.196375,21.65,9.744166667,31.39295139,8.161944444,25.49138889,0.718666667,39.39883333
01-09-2023,kurla Mumbai MPCB,28.05826087,103.6394118,17.70449275,9.877137681,27.58235507,7.964384058,25.5225,0.585,38.215
02-09-2023,kurla Mumbai MPCB,22.41631579,83.35769231,24.16368421,8.727807018,32.89276316,8.182719298,25.5,0.665,38.28
03-09-2023,kurla Mumbai MPCB,20.88810097,85.24910049,24.06649674,8.897101411,32.96349071,8.210230515,25.4958653,0.556781999,38.67672508
04-09-2023,kurla Mumbai MPCB,38.6375,135.6546212,17.46512821,10.28948718,27.75147436,8.739230769,25.49947917,0.616309524,38.10511905
05-09-2023,kurla Mumbai MPCB,38.4692803,135.7925,24.17293651,8.873055556,33.04603175,8.285,25.48222222,0.661666667,39.15166667
06-09-2023,kurla Mumbai MPCB,40.289375,174.8492647,21.7915625,8.975347222,30.76538194,8.075277778,25.5275,0.552916667,38.0075
07-09-2023,kurla Mumbai MPCB,24.80979167,72.83422222,32.58423611,7.577534722,40.16145833,7.812847222,25.53071429,0.7825,38.0825
08-09-2023,kurla Mumbai MPCB,19.71506944,79.77857143,25.69902778,8.796423611,34.49628472,7.501597222,25.43625,0.68,37.918
09-09-2023,kurla Mumbai MPCB,21.04215278,91.50307692,25.71710145,9.032137681,34.74898551,7.890724638,25.47285714,0.61,38.28
10-09-2023,kurla Mumbai MPCB,26.53128472,110.7523077,29.61572917,7.6565625,37.27197917,7.195277778,25.454375,0.565,37.855
11-09-2023,kurla Mumbai MPCB,29.96538194,120.0011538,28.06875,8.635625,36.70375,7.433472222,25.51722222,0.64,38.155
12-09-2023,kurla Mumbai MPCB,34.81710784,141.3669231,35.02406863,7.144264706,42.16897059,7.067156863,25.42875,0.556781999,38.67672508
13-09-2023,kurla Mumbai MPCB,20.868125,109.1358333,31.78125,8.932916667,40.71708333,7.725416667,25.46375,0.585,38.22333333
14-09-2023,kurla Mumbai MPCB,8.268333333,47.88416667,25.44101852,8.448148148,33.88768519,7.888981481,25.49388889,0.813888889,38.17425926
15-09-2023,kurla Mumbai MPCB,25.7771875,107.9057639,32.93590278,7.527673611,40.46267361,8.5396875,25.46381944,0.816666667,38.70677083
16-09-2023,kurla Mumbai MPCB,47.00822917,193.8305556,34.29854167,7.287083333,41.58600694,7.605138889,25.49350694,0.704375,38.18979167
17-09-2023,kurla Mumbai MPCB,22.71774306,109.1375694,33.77263889,7.178784722,40.95204861,7.255104167,25.46003472,0.657395833,38.16572917
18-09-2023,kurla Mumbai MPCB,12.31510417,75.52232639,28.45815972,7.535277778,35.99430556,7.326666667,25.48895833,0.645833333,38.21809028
19-09-2023,kurla Mumbai MPCB,10.93630435,61.67024306,27.0228125,7.649513889,34.67368056,7.451875,25.48875,0.591076389,38.24489583
20-09-2023,kurla Mumbai MPCB,6.7546875,42.31597222,30.69951389,7.188576389,37.89145833,7.289722222,25.49534722,0.719479167,38.30694444
21-09-2023,kurla Mumbai MPCB,9.852717391,57.41392361,32.5234375,7.405,39.92958333,7.1209375,25.50579861,0.7065625,38.37315972
22-09-2023,kurla Mumbai MPCB,5.204605263,32.51586806,32.17861111,6.991979167,39.17135417,7.295486111,25.48381944,0.7703125,38.42357639
23-09-2023,kurla Mumbai MPCB,9.471354167,51.28989583,34.38729167,6.891111111,41.28079861,7.17625,25.51003472,0.865694444,38.79732639
24-09-2023,kurla Mumbai MPCB,11.49114583,57.36690972,35.35065972,6.895104167,42.24451389,7.0565625,25.50402778,0.832777778,38.40225694
25-09-2023,kurla Mumbai MPCB,16.27364583,72.17565972,30.545,7.649652778,38.193125,7.207673611,25.50534722,0.770208333,38.41947917
26-09-2023,kurla Mumbai MPCB,22.94652778,93.85579861,23.1228125,8.9075,32.02982639,7.356354167,25.50729167,0.7625,38.96822917
27-09-2023,kurla Mumbai MPCB,17.56409722,65.42833333,18.87923611,10.81184028,29.69177083,7.455138889,25.50131944,0.911979167,39.06315972
28-09-2023,kurla Mumbai MPCB,21.343125,69.98392361,15.15010417,9.024791667,24.17503472,9.333472222,25.50614583,1.019965278,33.72326389
29-09-2023,kurla Mumbai MPCB,26.56657895,73.90329861,11.38208333,9.899236111,21.2815625,8.636840278,25.49777778,1.003923611,35.92621528
30-09-2023,kurla Mumbai MPCB,21.76052083,60.57947917,7.358888889,11.19607639,18.55520833,7.037916667,25.49923611,0.873333333,36.81079861
01-10-2023,kurla Mumbai MPCB,40.9697619,117.5478968,22.3128125,9.938125,32.24947917,6.7715625,25.51854167,0.927118056,37.91635417
02-10-2023,kurla Mumbai MPCB,50.8451087,127.8519928,14.87829861,10.27559028,25.15038194,7.748125,25.48645833,0.829201389,38.59385417
03-10-2023,kurla Mumbai MPCB,41.97333333,133.2240972,15.59163194,10.35864583,25.9521875,7.907604167,25.51322917,0.7825,38.7953125
04-10-2023,kurla Mumbai MPCB,38.62468254,124.6152222,16.91162698,10.8147619,27.72960317,7.01281746,25.49111111,0.758833333,38.84416667
05-10-2023,kurla Mumbai MPCB,38.21126812,146.2520175,13.8265942,11.6992029,25.52731884,6.884963768,25.48616667,0.662948718,38.60096154
06-10-2023,kurla Mumbai MPCB,46.19979167,143.0279861,10.96510417,11.86354167,22.82875,6.9646875,25.5121875,0.713472222,38.6465625
07-10-2023,kurla Mumbai MPCB,39.593125,115.8679861,10.57895833,11.90743056,22.48600694,6.960902778,25.495625,0.745,38.7978125
08-10-2023,kurla Mumbai MPCB,43.9975,120.0136806,9.877222222,12.39482639,22.27229167,6.963888889,25.48017361,0.775729167,39.32378472
09-10-2023,kurla Mumbai MPCB,66.29336957,168.9416667,8.474027778,12.80229167,21.27645833,10.64052083,25.50538194,0.828875,40.20286232
10-10-2023,kurla Mumbai MPCB,25.9928125,93.96246528,12.83909722,12.99826389,25.83628472,9.221736111,25.49822917,0.355208333,35.16798611
11-10-2023,kurla Mumbai MPCB,21.4034375,97.87059028,9.134131944,12.48003472,21.61399306,7.883506944,25.50878472,0.266458333,34.98736111
12-10-2023,kurla Mumbai MPCB,33.34135417,143.0834028,13.2246875,12.93055556,26.15638889,7.46,25.50746528,0.487430556,36.29180556
13-10-2023,kurla Mumbai MPCB,42.53336806,175.0758681,12.77694444,14.14184028,26.91909722,7.475277778,25.50475694,0.691111111,36.92590278
